dataset,prob,run,word,Group,label,block,loss,type,acc,acc_log
ESEN,60-40,0,londa,SP-EN,ES+,5,2.5378518104553223,reco,0.07903600484132767,-2.5378518104553223
ESEN,60-40,0,gurfo,SP-EN,ES-,5,2.382002830505371,reco,0.09236540645360947,-2.382002830505371
ESEN,60-40,0,tista,SP-EN,ES+,5,2.329969644546509,reco,0.09729869663715363,-2.329969644546509
ESEN,60-40,0,polta,SP-EN,ES+,5,2.7907865047454834,reco,0.061372920870780945,-2.7907865047454834
ESEN,60-40,0,fimbe,SP-EN,ES-,5,2.414491653442383,reco,0.08941278606653214,-2.414491653442383
ESEN,60-40,0,tunta,SP-EN,ES+,5,2.396627187728882,reco,0.09102444350719452,-2.396627187728882
ESEN,60-40,0,denra,SP-EN,ES+,5,2.1331372261047363,reco,0.11846506595611572,-2.1331372261047363
ESEN,60-40,0,ranta,SP-EN,ES+,5,2.656686305999756,reco,0.07018040120601654,-2.656686305999756
ESEN,60-40,0,rutno,SP-EN,ES-,5,2.5981667041778564,reco,0.07440987229347229,-2.5981667041778564
ESEN,60-40,0,respa,SP-EN,ES+,5,2.3399136066436768,reco,0.09633595496416092,-2.3399136066436768
ESEN,60-40,0,lesta,SP-EN,ES+,5,2.7292985916137695,reco,0.06526504456996918,-2.7292985916137695
ESEN,60-40,0,gulbe,SP-EN,ES-,5,2.63836932182312,reco,0.0714777410030365,-2.638369083404541
ESEN,60-40,0,pusta,SP-EN,ES+,5,2.2706170082092285,reco,0.10324845463037491,-2.2706170082092285
ESEN,60-40,0,lenda,SP-EN,ES+,5,2.349900960922241,reco,0.09537860751152039,-2.349900960922241
ESEN,60-40,0,sutno,SP-EN,ES-,5,2.1952528953552246,reco,0.11133040487766266,-2.1952528953552246
ESEN,60-40,0,susbe,SP-EN,ES-,5,2.1939537525177,reco,0.11147511750459671,-2.1939539909362793
ESEN,60-40,0,tadmi,SP-EN,ES-,5,2.5990023612976074,reco,0.07434771955013275,-2.5990023612976074
ESEN,60-40,0,relta,SP-EN,ES+,5,2.5298831462860107,reco,0.0796683207154274,-2.5298831462860107
ESEN,60-40,0,dutno,SP-EN,ES-,5,2.5088553428649902,reco,0.0813613310456276,-2.508855104446411
ESEN,60-40,0,mupto,SP-EN,ES-,5,2.399655818939209,reco,0.09074917435646057,-2.399655818939209
ESEN,60-40,0,rimpo,SP-EN,ES-,5,2.6297287940979004,reco,0.0720980167388916,-2.6297287940979004
ESEN,60-40,0,dumle,SP-EN,ES-,5,2.2997689247131348,reco,0.10028200596570969,-2.2997689247131348
ESEN,60-40,0,rulgo,SP-EN,ES-,5,2.512935161590576,reco,0.08103004097938538,-2.5129354000091553
ESEN,60-40,0,larta,SP-EN,ES+,5,2.6446399688720703,reco,0.07103092223405838,-2.6446399688720703
ESEN,60-40,0,sasta,SP-EN,ES+,5,2.686629056930542,reco,0.0681101456284523,-2.686629056930542
ESEN,60-40,0,malga,SP-EN,ES+,5,3.0038907527923584,reco,0.049593735486269,-3.0038907527923584
ESEN,60-40,0,rerta,SP-EN,ES+,5,2.668954610824585,reco,0.06932465732097626,-2.668954610824585
ESEN,60-40,0,fosta,SP-EN,ES+,5,2.333451747894287,reco,0.09696049988269806,-2.333451509475708
ESEN,60-40,0,rirbo,SP-EN,ES-,5,2.9565749168395996,reco,0.051996707916259766,-2.9565749168395996
ESEN,60-40,0,donte,SP-EN,ES+,5,2.6460342407226562,reco,0.07093195617198944,-2.6460342407226562
ESEN,60-40,0,nulpa,SP-EN,ES-,5,2.8485641479492188,reco,0.05792743340134621,-2.8485641479492188
ESEN,60-40,0,perto,SP-EN,ES+,5,2.2688639163970947,reco,0.10342960804700851,-2.2688639163970947
ESEN,60-40,0,bipto,SP-EN,ES-,5,2.4395108222961426,reco,0.0872035026550293,-2.4395108222961426
ESEN,60-40,0,ripso,SP-EN,ES-,5,3.031825065612793,reco,0.048227548599243164,-3.031824827194214
ESEN,60-40,0,bulmo,SP-EN,ES-,5,2.3183436393737793,reco,0.09843648970127106,-2.3183436393737793
ESEN,60-40,0,bompu,SP-EN,ES-,5,2.408278465270996,reco,0.08997005969285965,-2.408278226852417
ESEN,60-40,0,sulbe,SP-EN,ES-,5,2.66385817527771,reco,0.06967885792255402,-2.663858413696289
ESEN,60-40,0,derdo,SP-EN,ES+,5,2.6830525398254395,reco,0.06835418939590454,-2.6830525398254395
ESEN,60-40,0,mimbo,SP-EN,ES-,5,2.310371160507202,reco,0.09922441095113754,-2.310371160507202
ESEN,60-40,0,talta,SP-EN,ES+,5,3.179152488708496,reco,0.04162091016769409,-3.179152488708496
ESEN,60-40,0,terta,SP-EN,ES+,5,2.633436679840088,reco,0.07183117419481277,-2.633436679840088
ESEN,60-40,0,sonto,SP-EN,ES+,5,2.9055800437927246,reco,0.0547170452773571,-2.9055800437927246
ESEN,60-40,0,ronta,SP-EN,ES+,5,3.0173161029815674,reco,0.04893237724900246,-3.0173161029815674
ESEN,60-40,0,penra,SP-EN,ES+,5,2.6772520542144775,reco,0.06875182688236237,-2.6772520542144775
ESEN,60-40,0,derdo,SP-EN,ES+,0,12.946842193603516,prod,2.3837361756222996e-06,-12.94684147947291
ESEN,60-40,0,lenda,SP-EN,ES+,0,12.515045166015625,prod,3.6710030311045787e-06,-12.515045627760847
ESEN,60-40,0,mupto,SP-EN,ES-,0,17.375272750854492,prod,2.844561445781381e-08,-17.3752718373665
ESEN,60-40,0,ronta,SP-EN,ES+,0,13.136506080627441,prod,1.9719126038693923e-06,-13.136506621290573
ESEN,60-40,0,rerta,SP-EN,ES+,0,17.137907028198242,prod,3.6066271449925205e-08,-17.137907717212496
ESEN,60-40,0,sonto,SP-EN,ES+,0,11.982468605041504,prod,6.252879344368912e-06,-11.982468505204343
ESEN,60-40,0,dutno,SP-EN,ES-,0,17.08307647705078,prod,3.809912381590159e-08,-17.083074552036155
ESEN,60-40,0,terta,SP-EN,ES+,0,10.622251510620117,prod,2.436770677178736e-05,-10.622251795214986
ESEN,60-40,0,sumne,SP-EN,ES-,0,18.514934539794922,prod,9.100516592703494e-09,-18.514934656605917
ESEN,60-40,0,bulmo,SP-EN,ES-,0,15.10350227355957,prod,2.758239175469034e-07,-15.10350315472756
ESEN,60-40,0,rutno,SP-EN,ES-,0,12.548628807067871,prod,3.5497674905563316e-06,-12.548628452239816
ESEN,60-40,0,perto,SP-EN,ES+,0,7.341982364654541,prod,0.0006477654993309524,-7.341981810856256
ESEN,60-40,0,londa,SP-EN,ES+,0,7.288010120391846,prod,0.0006836872868075744,-7.28800992791161
ESEN,60-40,0,pusta,SP-EN,ES+,0,10.647615432739258,prod,2.3757406884282038e-05,-10.647616207292717
ESEN,60-40,0,fimbe,SP-EN,ES-,0,16.586536407470703,prod,6.25976966320725e-08,-16.586537354532126
ESEN,60-40,0,rulgo,SP-EN,ES-,0,13.78812313079834,prod,1.0277645385457965e-06,-13.788124465274027
ESEN,60-40,0,gunfo,SP-EN,ES-,0,13.41563892364502,prod,1.4916320818262796e-06,-13.415639680542208
ESEN,60-40,0,tunta,SP-EN,ES+,0,10.52196979522705,prod,2.6938089413311457e-05,-10.521969309567105
ESEN,60-40,0,rirbo,SP-EN,ES-,0,18.20462989807129,prod,1.2411654163478407e-08,-18.204629953826256
ESEN,60-40,0,sutno,SP-EN,ES-,0,9.045247077941895,prod,0.0001179504432821404,-9.045245993896877
ESEN,60-40,0,respa,SP-EN,ES+,0,11.46806812286377,prod,1.0458776378874032e-05,-11.468069087157494
ESEN,60-40,0,rimpo,SP-EN,ES-,0,14.022492408752441,prod,8.130347719555988e-07,-14.022491958380122
ESEN,60-40,0,fosta,SP-EN,ES+,0,10.887786865234375,prod,1.868502810480245e-05,-10.88778799089082
ESEN,60-40,0,ranta,SP-EN,ES+,0,8.840630531311035,prod,0.00014473142910176456,-8.840630746102718
ESEN,60-40,0,bompu,SP-EN,ES-,0,17.64804458618164,prod,2.165465513973507e-08,-17.64804538760935
ESEN,60-40,0,penra,SP-EN,ES+,0,17.81319808959961,prod,1.8358032743121614e-08,-17.813198606562388
ESEN,60-40,0,donte,SP-EN,ES+,0,9.602653503417969,prod,6.7549235308632e-05,-9.602653813997687
ESEN,60-40,0,tadmi,SP-EN,ES-,0,19.760608673095703,prod,2.6186477820522656e-09,-19.760607766126444
ESEN,60-40,0,relta,SP-EN,ES+,0,9.083778381347656,prod,0.00011349192769669491,-9.083778845187101
ESEN,60-40,0,lesta,SP-EN,ES+,0,11.961556434631348,prod,6.385017894544982e-06,-11.961556265892472
ESEN,60-40,0,tista,SP-EN,ES+,0,10.6865234375,prod,2.285081408328078e-05,-10.686523813981639
ESEN,60-40,0,sulbe,SP-EN,ES-,0,15.117124557495117,prod,2.720923948955801e-07,-15.117124141214918
ESEN,60-40,0,mimbo,SP-EN,ES-,0,10.21237564086914,prod,3.671313696154305e-05,-10.212375911599088
ESEN,60-40,0,denra,SP-EN,ES+,0,12.606616973876953,prod,3.349774607507628e-06,-12.606617495731797
ESEN,60-40,0,bipto,SP-EN,ES-,0,12.324610710144043,prod,4.441087923261403e-06,-12.324611183772962
ESEN,60-40,0,ripso,SP-EN,ES-,0,12.074183464050293,prod,5.704909938794568e-06,-12.074183361138633
ESEN,60-40,0,polta,SP-EN,ES+,0,8.25162124633789,prod,0.000260835161636159,-8.25162191477494
ESEN,60-40,0,sasta,SP-EN,ES+,0,11.204261779785156,prod,1.3616047335938883e-05,-11.20426150964555
ESEN,60-40,0,dagmo,SP-EN,ES-,0,14.928404808044434,prod,3.2860634054967064e-07,-14.9284053358822
ESEN,60-40,0,larta,SP-EN,ES+,0,8.928035736083984,prod,0.0001326182352960324,-8.928035968581453
ESEN,60-40,0,mulmo,SP-EN,ES-,0,9.168673515319824,prod,0.00010425480436237112,-9.16867261333649
ESEN,60-40,0,nulpa,SP-EN,ES-,0,14.71771240234375,prod,4.056756263907857e-07,-14.717711946451539
ESEN,60-40,0,malga,SP-EN,ES+,0,11.958992958068848,prod,6.401409091981719e-06,-11.958992421210498
ESEN,60-40,0,dumle,SP-EN,ES-,0,13.32436466217041,prod,1.6341873265039604e-06,-13.324364925194178
ESEN,60-40,0,talta,SP-EN,ES+,0,7.059987545013428,prod,0.0008587885538493361,-7.059987820123298
ESEN,60-40,0,gurfo,SP-EN,ES-,0,14.872705459594727,prod,3.4742920431012937e-07,-14.872704921301
ESEN,60-40,0,susbe,SP-EN,ES-,0,14.431045532226562,prod,5.40352244423249e-07,-14.431044605558691
ESEN,60-40,0,gulbe,SP-EN,ES-,0,13.294968605041504,prod,1.6829402058085252e-06,-13.294968171723932
ESEN,60-40,0,perto,SP-EN,ES+,1,8.02515983581543,prod,0.00032712757931681097,-8.025160312340125
ESEN,60-40,0,ranta,SP-EN,ES+,1,6.866876602172852,prod,0.0010417253060043524,-6.866876992282138
ESEN,60-40,0,talta,SP-EN,ES+,1,5.645565986633301,prod,0.003533148625366472,-5.645565843738332
ESEN,60-40,0,lenda,SP-EN,ES+,1,5.002513885498047,prod,0.006721028446284693,-5.002514093555014
ESEN,60-40,0,penra,SP-EN,ES+,1,11.578375816345215,prod,9.366457512942165e-06,-11.57837560012112
ESEN,60-40,0,mupto,SP-EN,ES-,1,9.814452171325684,prod,5.465596800060945e-05,-9.814452145267284
ESEN,60-40,0,pusta,SP-EN,ES+,1,6.529769420623779,prod,0.0014593420080922465,-6.529769624237243
ESEN,60-40,0,dutno,SP-EN,ES-,1,8.180166244506836,prod,0.00028015527910522843,-8.1801665402782
ESEN,60-40,0,bipto,SP-EN,ES-,1,9.26476764678955,prod,9.470279026309779e-05,-9.264767093970846
ESEN,60-40,0,ronta,SP-EN,ES+,1,6.247387886047363,prod,0.0019355030682612093,-6.247388002692746
ESEN,60-40,0,sonto,SP-EN,ES+,1,7.606939315795898,prod,0.0004969904933446983,-7.606939660129667
ESEN,60-40,0,susbe,SP-EN,ES-,1,8.08366870880127,prod,0.0003085370101033174,-8.083668753894415
ESEN,60-40,0,terta,SP-EN,ES+,1,6.689297199249268,prod,0.0012441566249946693,-6.689297388253884
ESEN,60-40,0,sasta,SP-EN,ES+,1,8.146550178527832,prod,0.00028973305402756115,-8.146550562260373
ESEN,60-40,0,lesta,SP-EN,ES+,1,7.752944469451904,prod,0.00042947600272156633,-7.75294469069329
ESEN,60-40,0,polta,SP-EN,ES+,1,6.032837867736816,prod,0.002398676474152074,-6.032838162846552
ESEN,60-40,0,dumle,SP-EN,ES-,1,8.272539138793945,prod,0.0002554359471835214,-8.272538875704905
ESEN,60-40,0,tadmi,SP-EN,ES-,1,11.755829811096191,prod,7.843468950960213e-06,-11.75582935322744
ESEN,60-40,0,gunfo,SP-EN,ES-,1,8.655624389648438,prod,0.00017414461253512526,-8.655624497403824
ESEN,60-40,0,relta,SP-EN,ES+,1,5.405421733856201,prod,0.004492158298184909,-5.405422002703501
ESEN,60-40,0,fosta,SP-EN,ES+,1,7.477596282958984,prod,0.0005656150080162221,-7.477596909051803
ESEN,60-40,0,donte,SP-EN,ES+,1,7.246459484100342,prod,0.0007126931502431857,-7.246459594498586
ESEN,60-40,0,mimbo,SP-EN,ES-,1,6.594852447509766,prod,0.0013673882905734893,-6.594852715799372
ESEN,60-40,0,rerta,SP-EN,ES+,1,9.201225280761719,prod,0.00010091560606169652,-9.201225973965096
ESEN,60-40,0,rirbo,SP-EN,ES-,1,11.809420585632324,prod,7.434188318890954e-06,-11.809421154302054
ESEN,60-40,0,respa,SP-EN,ES+,1,7.101912975311279,prod,0.0008235284946956515,-7.101912407007566
ESEN,60-40,0,dagmo,SP-EN,ES-,1,8.971078872680664,prod,0.00012703101758425493,-8.971079268378805
ESEN,60-40,0,sumne,SP-EN,ES-,1,8.323407173156738,prod,0.00024276747152955375,-8.32340648003757
ESEN,60-40,0,bompu,SP-EN,ES-,1,11.169888496398926,prod,1.40922157829277e-05,-11.16988798516087
ESEN,60-40,0,sutno,SP-EN,ES-,1,7.8918137550354,prod,0.00037379078483530757,-7.891814315907722
ESEN,60-40,0,rimpo,SP-EN,ES-,1,7.38076639175415,prod,0.0006231233573134876,-7.380766053458687
ESEN,60-40,0,londa,SP-EN,ES+,1,5.7632856369018555,prod,0.0031407731248410714,-5.763286291266425
ESEN,60-40,0,fimbe,SP-EN,ES-,1,8.851673126220703,prod,0.00014314213435266695,-8.851672474819992
ESEN,60-40,0,nulpa,SP-EN,ES-,1,10.18442153930664,prod,3.775389389990282e-05,-10.184421937922501
ESEN,60-40,0,ripso,SP-EN,ES-,1,7.623604774475098,prod,0.0004887769648923949,-7.623604277051235
ESEN,60-40,0,malga,SP-EN,ES+,1,8.348766326904297,prod,0.0002366882788236802,-8.348766561793049
ESEN,60-40,0,sulbe,SP-EN,ES-,1,7.772477149963379,prod,0.0004211683950468336,-7.7724778160211025
ESEN,60-40,0,tista,SP-EN,ES+,1,7.353651523590088,prod,0.0006402502008108237,-7.353651519240294
ESEN,60-40,0,rutno,SP-EN,ES-,1,5.967576026916504,prod,0.002560442399778675,-5.967575223007466
ESEN,60-40,0,gurfo,SP-EN,ES-,1,9.876716613769531,prod,5.135667139156392e-05,-9.87671571003707
ESEN,60-40,0,tunta,SP-EN,ES+,1,6.838687419891357,prod,0.0010715086403770026,-6.838687679268873
ESEN,60-40,0,denra,SP-EN,ES+,1,7.8486504554748535,prod,0.00039027801502966624,-7.848651213753483
ESEN,60-40,0,mulmo,SP-EN,ES-,1,5.789589881896973,prod,0.003059236474147115,-5.789589912405283
ESEN,60-40,0,derdo,SP-EN,ES+,1,7.298707485198975,prod,0.0006764123123089601,-7.2987077384015535
ESEN,60-40,0,gulbe,SP-EN,ES-,1,7.807117462158203,prod,0.000406828980224414,-7.807117656837571
ESEN,60-40,0,rulgo,SP-EN,ES-,1,8.233123779296875,prod,0.00026570521516078326,-8.23312307738668
ESEN,60-40,0,bulmo,SP-EN,ES-,1,7.621772766113281,prod,0.000489673181023342,-7.621772366891434
ESEN,60-40,0,larta,SP-EN,ES+,1,6.782554626464844,prod,0.0011333751020139516,-6.782555281989057
ESEN,60-40,0,perto,SP-EN,ES+,2,5.471534252166748,prod,0.004204777742311649,-5.471533842528055
ESEN,60-40,0,susbe,SP-EN,ES-,2,5.438754558563232,prod,0.004344891920009633,-5.438754395140411
ESEN,60-40,0,londa,SP-EN,ES+,2,4.795982837677002,prod,0.00826287446193323,-4.795982754173705
ESEN,60-40,0,sumne,SP-EN,ES-,2,5.456472873687744,prod,0.0042685866693317155,-5.456472497319971
ESEN,60-40,0,ripso,SP-EN,ES-,2,5.611301898956299,prod,0.0036563065077855643,-5.611301791982698
ESEN,60-40,0,tunta,SP-EN,ES+,2,5.514617443084717,prod,0.004027469624724692,-5.514616984909384
ESEN,60-40,0,rimpo,SP-EN,ES-,2,5.36178731918335,prod,0.0046925113040703036,-5.3617873805410765
ESEN,60-40,0,dumle,SP-EN,ES-,2,5.953304290771484,prod,0.0025972431762558115,-5.95330471331295
ESEN,60-40,0,bulmo,SP-EN,ES-,2,4.99453067779541,prod,0.006774900398060645,-4.994530613717702
ESEN,60-40,0,dagmo,SP-EN,ES-,2,6.438380718231201,prod,0.0015989939510132035,-6.438380628118586
ESEN,60-40,0,tadmi,SP-EN,ES-,2,8.2805814743042,prod,0.0002533897312558115,-8.280581814750711
ESEN,60-40,0,sonto,SP-EN,ES+,2,6.094335556030273,prod,0.0022556099942747745,-6.094334835169112
ESEN,60-40,0,rerta,SP-EN,ES+,2,7.5315351486206055,prod,0.0005359147666335681,-7.531535427012778
ESEN,60-40,0,ranta,SP-EN,ES+,2,7.739923000335693,prod,0.0004351049995116945,-7.7399231778148145
ESEN,60-40,0,respa,SP-EN,ES+,2,5.662501811981201,prod,0.0034738130341966365,-5.662502431207744
ESEN,60-40,0,mulmo,SP-EN,ES-,2,3.890951633453369,prod,0.020425890434740242,-3.8909520438502
ESEN,60-40,0,lenda,SP-EN,ES+,2,5.118114948272705,prod,0.00598729742713312,-5.118115149446564
ESEN,60-40,0,pusta,SP-EN,ES+,2,6.2493438720703125,prod,0.0019317204465557727,-6.249344250061048
ESEN,60-40,0,bipto,SP-EN,ES-,2,8.180249214172363,prod,0.00028013205942234437,-8.180249425188498
ESEN,60-40,0,rirbo,SP-EN,ES-,2,7.205448150634766,prod,0.0007425288425130914,-7.205448842906396
ESEN,60-40,0,lesta,SP-EN,ES+,2,6.574177265167236,prod,0.0013959536517975048,-6.574177475911232
ESEN,60-40,0,dutno,SP-EN,ES-,2,6.33978271484375,prod,0.001764686049374016,-6.339782480127409
ESEN,60-40,0,denra,SP-EN,ES+,2,5.721047878265381,prod,0.0032762747577090865,-5.721048246633627
ESEN,60-40,0,gurfo,SP-EN,ES-,2,7.73882532119751,prod,0.0004355828936831084,-7.738825438376518
ESEN,60-40,0,malga,SP-EN,ES+,2,6.977306842803955,prod,0.0009328122010845746,-6.977306662388651
ESEN,60-40,0,gulbe,SP-EN,ES-,2,6.852133750915527,prod,0.0010571975967698431,-6.852133648439672
ESEN,60-40,0,ronta,SP-EN,ES+,2,5.292294502258301,prod,0.005030206050836747,-5.292294331328444
ESEN,60-40,0,terta,SP-EN,ES+,2,5.77546501159668,prod,0.003102754297450995,-5.775465078909758
ESEN,60-40,0,polta,SP-EN,ES+,2,6.416645050048828,prod,0.001634130372976024,-6.416644498104163
ESEN,60-40,0,fimbe,SP-EN,ES-,2,6.577402591705322,prod,0.0013914587444444012,-6.577402625699147
ESEN,60-40,0,tista,SP-EN,ES+,2,6.649641036987305,prod,0.0012944862186799033,-6.649641404885819
ESEN,60-40,0,fosta,SP-EN,ES+,2,6.881642818450928,prod,0.001026456310822306,-6.881642883714204
ESEN,60-40,0,sulbe,SP-EN,ES-,2,6.489127159118652,prod,0.001519875028435765,-6.489127165638413
ESEN,60-40,0,derdo,SP-EN,ES+,2,5.475327491760254,prod,0.004188856209197777,-5.475327563412596
ESEN,60-40,0,bompu,SP-EN,ES-,2,8.650362014770508,prod,0.0001750633621377526,-8.650362580213466
ESEN,60-40,0,mimbo,SP-EN,ES-,2,5.128254413604736,prod,0.0059268989590751725,-5.128254143887941
ESEN,60-40,0,nulpa,SP-EN,ES-,2,7.883513450622559,prod,0.00037690621510163565,-7.883514167772393
ESEN,60-40,0,sutno,SP-EN,ES-,2,6.213607311248779,prod,0.0020020025625563345,-6.213607318091758
ESEN,60-40,0,larta,SP-EN,ES+,2,5.310664176940918,prod,0.004938645383349831,-5.3106641992826065
ESEN,60-40,0,donte,SP-EN,ES+,2,5.922218322753906,prod,0.0026792502950439023,-5.922218264249348
ESEN,60-40,0,sasta,SP-EN,ES+,2,7.064970970153809,prod,0.0008545195328340519,-7.06497119688223
ESEN,60-40,0,gunfo,SP-EN,ES-,2,6.947328567504883,prod,0.0009611999120160527,-6.94732814563749
ESEN,60-40,0,rutno,SP-EN,ES-,2,5.65845251083374,prod,0.003487910836903913,-5.658452336076383
ESEN,60-40,0,penra,SP-EN,ES+,2,10.622653007507324,prod,2.435794782754808e-05,-10.622652362203773
ESEN,60-40,0,mupto,SP-EN,ES-,2,10.10001277923584,prod,4.107903349992055e-05,-10.100012700446497
ESEN,60-40,0,relta,SP-EN,ES+,2,5.918803691864014,prod,0.002688412863008222,-5.918804273246588
ESEN,60-40,0,rulgo,SP-EN,ES-,2,7.100311756134033,prod,0.0008248475705985706,-7.100311951611186
ESEN,60-40,0,talta,SP-EN,ES+,2,5.871531963348389,prod,0.0028185518165593825,-5.871532066166228
ESEN,60-40,0,malga,SP-EN,ES+,3,5.321488857269287,prod,0.004885472300426832,-5.321489314347903
ESEN,60-40,0,rulgo,SP-EN,ES-,3,6.240037441253662,prod,0.0019497817246707516,-6.240037848738072
ESEN,60-40,0,bipto,SP-EN,ES-,3,6.220644950866699,prod,0.0019879625116175225,-6.220645028260807
ESEN,60-40,0,respa,SP-EN,ES+,3,4.779515266418457,prod,0.008400070413082671,-4.77951519065816
ESEN,60-40,0,fosta,SP-EN,ES+,3,5.4245219230651855,prod,0.0044071727570053594,-5.424521893299423
ESEN,60-40,0,rimpo,SP-EN,ES-,3,5.467138767242432,prod,0.0042232985565058435,-5.467138807801179
ESEN,60-40,0,mupto,SP-EN,ES-,3,7.783829689025879,prod,0.0004164142613638192,-7.783829972617301
ESEN,60-40,0,rirbo,SP-EN,ES-,3,5.78989839553833,prod,0.0030582918371570345,-5.789898742033694
ESEN,60-40,0,lenda,SP-EN,ES+,3,4.934885501861572,prod,0.007191283950218309,-4.934885548752435
ESEN,60-40,0,sumne,SP-EN,ES-,3,5.799004077911377,prod,0.0030305730980499795,-5.799003536075194
ESEN,60-40,0,nulpa,SP-EN,ES-,3,5.492954254150391,prod,0.0041156680920372965,-5.492954102736694
ESEN,60-40,0,mimbo,SP-EN,ES-,3,4.797017574310303,prod,0.008254331123192162,-4.797017231762414
ESEN,60-40,0,relta,SP-EN,ES+,3,4.426145076751709,prod,0.011960509719191914,-4.4261449127062695
ESEN,60-40,0,gunfo,SP-EN,ES-,3,4.734591484069824,prod,0.008786035640461714,-4.734591676930777
ESEN,60-40,0,ronta,SP-EN,ES+,3,4.894141674041748,prod,0.007490338143559392,-4.89414133646947
ESEN,60-40,0,perto,SP-EN,ES+,3,6.100578784942627,prod,0.002241569811986075,-6.100578849644736
ESEN,60-40,0,tadmi,SP-EN,ES-,3,6.900023460388184,prod,0.0010077618137987253,-6.900023433089817
ESEN,60-40,0,bompu,SP-EN,ES-,3,6.685817718505859,prod,0.001248493737504444,-6.68581746427269
ESEN,60-40,0,dumle,SP-EN,ES-,3,6.615969181060791,prod,0.0013388160174390706,-6.6159696246718775
ESEN,60-40,0,talta,SP-EN,ES+,3,4.756369113922119,prod,0.008596763663616095,-4.756369464732307
ESEN,60-40,0,pusta,SP-EN,ES+,3,5.734505653381348,prod,0.0032324788051905098,-5.734506004125369
ESEN,60-40,0,bulmo,SP-EN,ES-,3,5.775895118713379,prod,0.003101420996972239,-5.775894886397783
ESEN,60-40,0,dagmo,SP-EN,ES-,3,5.890872001647949,prod,0.002764564643576332,-5.890872108999255
ESEN,60-40,0,donte,SP-EN,ES+,3,5.0288825035095215,prod,0.006546119543367642,-5.028882841021678
ESEN,60-40,0,londa,SP-EN,ES+,3,4.82818603515625,prod,0.008001022831163862,-4.828185891579431
ESEN,60-40,0,sulbe,SP-EN,ES-,3,5.214711666107178,prod,0.005435999976537953,-5.214711787009289
ESEN,60-40,0,penra,SP-EN,ES+,3,6.181478500366211,prod,0.002067369955725494,-6.18147803233101
ESEN,60-40,0,tista,SP-EN,ES+,3,5.84811544418335,prod,0.0028853329746420676,-5.848114969861493
ESEN,60-40,0,sutno,SP-EN,ES-,3,5.405878067016602,prod,0.00449011011133452,-5.405878053846154
ESEN,60-40,0,rutno,SP-EN,ES-,3,5.293558120727539,prod,0.005023852502452698,-5.2935582088354485
ESEN,60-40,0,fimbe,SP-EN,ES-,3,5.737991809844971,prod,0.0032212324582590436,-5.737991241644178
ESEN,60-40,0,gulbe,SP-EN,ES-,3,6.573242664337158,prod,0.001397259661489981,-6.573242345191759
ESEN,60-40,0,mulmo,SP-EN,ES-,3,5.369095325469971,prod,0.004658342434278167,-5.369095594919794
ESEN,60-40,0,gurfo,SP-EN,ES-,3,6.592313766479492,prod,0.0013708643635236936,-6.592313815809821
ESEN,60-40,0,tunta,SP-EN,ES+,3,5.389564514160156,prod,0.00456395712062893,-5.38956524215595
ESEN,60-40,0,polta,SP-EN,ES+,3,5.527035713195801,prod,0.003977762917845424,-5.5270356986558635
ESEN,60-40,0,susbe,SP-EN,ES-,3,5.403497219085693,prod,0.004500812968003872,-5.40349723896642
ESEN,60-40,0,ripso,SP-EN,ES-,3,6.520732402801514,prod,0.0014725899938197167,-6.520732527959903
ESEN,60-40,0,sonto,SP-EN,ES+,3,6.113965034484863,prod,0.0022117629299541613,-6.113965375589084
ESEN,60-40,0,larta,SP-EN,ES+,3,4.933159351348877,prod,0.00720370714238779,-4.933159504578617
ESEN,60-40,0,dutno,SP-EN,ES-,3,5.1454901695251465,prod,0.005825617745737501,-5.145490234382971
ESEN,60-40,0,derdo,SP-EN,ES+,3,5.615784168243408,prod,0.00363995431509534,-5.615784148210233
ESEN,60-40,0,lesta,SP-EN,ES+,3,6.579113483428955,prod,0.0013890809976275951,-6.579112903283326
ESEN,60-40,0,sasta,SP-EN,ES+,3,6.7385663986206055,prod,0.0011843437781697155,-6.73856643148077
