data,label,freq,split,len
jaguar,ESP,3.581068,train,6
perigeo,ESP,2.59813,train,7
gel,ESP,3.023654,train,3
prestar,ESP,4.452087000000001,train,7
turon,ESP,2.788232,train,5
asturiana,ESP,3.755304,train,9
emotivo,ESP,3.385672,train,7
diedro,ESP,2.381001,train,6
regir,ESP,3.471288,train,5
robo,ESP,4.158468,train,4
pedagogico,ESP,3.46116,train,10
rallado,ESP,2.900936,train,7
cabotaje,ESP,3.182016,train,8
aversion,ESP,3.548399,train,8
estima,ESP,4.386483999999999,train,6
corner,ESP,3.130864,train,6
ingenuidad,ESP,3.5391199999999996,train,10
cuba,ESP,4.8010470000000005,train,4
marihuana,ESP,3.602028,train,9
comarca,ESP,4.68484,train,7
brea,ESP,3.078796,train,4
equidad,ESP,3.798451,train,7
amonio,ESP,3.061998,train,6
precedente,ESP,4.121365,train,10
ladrar,ESP,3.1581740000000003,train,6
zancadilla,ESP,2.520371,train,10
lazaro,ESP,4.026185,train,6
luisa,ESP,4.1943660000000005,train,5
retazo,ESP,3.129818,train,6
sureste,ESP,4.354317,train,7
bruno,ESP,4.063098,train,5
calumnia,ESP,3.4016319999999998,train,8
bocajarro,ESP,2.7076700000000002,train,9
buzon,ESP,3.135019,train,5
pupitre,ESP,3.066865,train,7
entorpecer,ESP,3.187548,train,10
jamon,ESP,3.62471,train,5
catodo,ESP,2.90971,train,6
escapada,ESP,3.1512569999999998,train,8
difamacion,ESP,3.2184880000000002,train,10
fabla,ESP,2.392584,train,5
batea,ESP,2.4894939999999997,train,5
esclerosis,ESP,3.237682,train,10
escoger,ESP,3.968895,train,7
alusivo,ESP,2.6051919999999997,train,7
acidez,ESP,3.1921060000000003,train,6
benito,ESP,4.228858,train,6
duna,ESP,2.95425,train,4
posteriori,ESP,3.4298,train,10
augusto,ESP,4.448937,train,7
atrofia,ESP,2.914891,train,7
union,ESP,5.748683,train,5
indicador,ESP,3.924902,train,9
tosco,ESP,3.335896,train,5
desollar,ESP,2.502996,train,8
abadesa,ESP,3.227773,train,7
ciscar,ESP,2.972668,train,6
parpadear,ESP,2.572468,train,9
honrado,ESP,4.004949,train,7
pulso,ESP,3.9220410000000006,train,5
olifante,ESP,2.41486,train,8
asamblea,ESP,4.9769,train,8
portal,ESP,4.238334,train,6
natural,ESP,5.172028,train,7
enrollado,ESP,2.930071,train,9
cuple,ESP,2.456252,train,5
nepote,ESP,2.553163,train,6
artemisa,ESP,3.3069550000000003,train,8
sanear,ESP,3.059545,train,6
opinar,ESP,3.5233410000000003,train,6
solemnidad,ESP,3.6554089999999997,train,10
checo,ESP,3.8376959999999998,train,5
racha,ESP,3.860075,train,5
escudo,ESP,4.64117,train,6
exaccion,ESP,2.66099,train,8
barra,ESP,4.175942,train,5
vitriolo,ESP,2.583652,train,8
arrasado,ESP,3.1571919999999998,train,8
colapso,ESP,3.876321,train,7
cesion,ESP,3.8536,train,6
nutritivo,ESP,3.0087,train,9
yunga,ESP,2.6936139999999997,train,5
tendiente,ESP,2.702102,train,9
judicatura,ESP,3.256845,train,10
recobrar,ESP,3.6695290000000003,train,8
veda,ESP,3.269166,train,4
absorbente,ESP,3.139136,train,10
rezongar,ESP,2.790524,train,8
ajuar,ESP,3.207252,train,5
descabello,ESP,3.143214,train,10
chaparron,ESP,2.790524,train,9
poligrafo,ESP,2.699291,train,9
canibal,ESP,2.84015,train,7
operculo,ESP,2.520371,train,8
excedente,ESP,3.630035,train,9
jazmin,ESP,3.0483290000000003,train,6
terceto,ESP,2.6189810000000002,train,7
neptuno,ESP,3.5423699999999996,train,7
flotilla,ESP,3.064439,train,8
anudar,ESP,2.4894939999999997,train,6
activo,ESP,4.519646,train,6
adorno,ESP,3.8442089999999998,train,6
calado,ESP,3.720211,train,6
vino,ESP,4.963311,train,4
insipido,ESP,2.721285,train,8
simbolico,ESP,4.000321,train,9
cordada,ESP,2.381001,train,7
coulomb,ESP,2.579956,train,7
volvo,ESP,3.2906449999999996,train,5
cartesiano,ESP,3.0406869999999997,train,10
marras,ESP,2.790524,train,6
delatar,ESP,2.788232,train,7
afluir,ESP,2.520371,train,6
avis,ESP,2.774221,train,4
podio,ESP,3.61283,train,5
impericia,ESP,2.557093,train,9
ultra,ESP,3.5974169999999996,train,5
danza,ESP,4.351311,train,5
trasluz,ESP,2.403865,train,7
para,ESP,6.8340179999999995,train,4
sepulcral,ESP,3.130864,train,9
gaviota,ESP,3.8941470000000002,train,7
extramuros,ESP,3.057077,train,10
cid,ESP,3.8908940000000003,train,3
tomador,ESP,2.537076,train,7
extremis,ESP,2.7928029999999997,train,8
batata,ESP,2.797327,train,6
cuclillas,ESP,3.058313,train,9
epica,ESP,3.662833,train,5
suplemento,ESP,3.8026949999999995,train,10
camisa,ESP,4.137494,train,6
osario,ESP,2.6701330000000003,train,6
tirana,ESP,3.190289,train,6
ruinoso,ESP,3.049589,train,7
decoro,ESP,3.4688980000000003,train,6
jugadora,ESP,3.359343,train,8
balon,ESP,4.341138,train,5
abogada,ESP,3.618641,train,7
alegria,ESP,4.688527,train,7
venganza,ESP,4.371748999999999,train,8
desagrado,ESP,3.2789260000000002,train,9
encomendar,ESP,2.993213,train,10
aireacion,ESP,2.381001,train,9
cuerda,ESP,4.340043,train,6
acero,ESP,4.4225010000000005,train,5
anuncio,ESP,4.403196,train,7
colindante,ESP,3.2133380000000002,train,10
aldea,ESP,4.444497,train,5
poca,ESP,4.846726,train,4
renuncia,ESP,4.349106,train,8
mirar,ESP,4.601534,train,5
tanido,ESP,2.507405,train,6
regala,ESP,3.3117989999999997,train,6
chafarote,ESP,2.484897,train,9
columpio,ESP,2.860075,train,8
pintora,ESP,3.347461,train,7
reservado,ESP,3.961403,train,9
desmembrar,ESP,2.4755580000000004,train,10
oeste,ESP,5.044817,train,5
decoracion,ESP,4.0475699999999994,train,10
instigador,ESP,2.7836119999999998,train,10
cerebral,ESP,3.97997,train,8
rail,ESP,3.090409,train,4
baltica,ESP,3.003132,train,7
anticuerpo,ESP,2.858123,train,10
temprano,ESP,4.30325,train,8
incitar,ESP,3.385672,train,7
augur,ESP,2.425585,train,5
conquistar,ESP,4.162272,train,10
timbre,ESP,3.817336,train,6
dosis,ESP,4.194547,train,5
ilusionar,ESP,2.420255,train,9
gata,ESP,3.9429730000000003,train,4
estetica,ESP,4.2154050000000005,train,8
detonar,ESP,2.8462240000000003,train,7
edificio,ESP,4.958385,train,8
guinada,ESP,2.8214,train,7
socio,ESP,4.280112,train,5
sobrepasar,ESP,3.4517879999999996,train,10
mar,ESP,5.412569,train,3
mentecato,ESP,2.804026,train,9
urdir,ESP,2.583652,train,5
trote,ESP,3.354379,train,5
blonda,ESP,2.456252,train,6
nivelacion,ESP,3.020973,train,10
umbria,ESP,3.182016,train,6
fragil,ESP,3.948886,train,6
huida,ESP,3.988022,train,5
burgalesa,ESP,2.7928029999999997,train,9
drogadicto,ESP,2.5873169999999996,train,10
destinar,ESP,3.709051,train,8
pletorico,ESP,2.7694490000000003,train,9
nitido,ESP,3.0169200000000003,train,6
paraguaya,ESP,3.473666,train,9
brujo,ESP,3.7255529999999997,train,5
brandy,ESP,3.16013,train,6
caprichoso,ESP,3.3097300000000005,train,10
implorar,ESP,3.139136,train,8
gales,ESP,3.401072,train,5
topo,ESP,3.348727,train,4
calima,ESP,2.537076,train,6
elastica,ESP,3.62236,train,8
agarrado,ESP,3.2401240000000002,train,8
socavar,ESP,3.394864,train,7
concursar,ESP,2.6731380000000002,train,9
octaedro,ESP,2.579956,train,8
biblioteca,ESP,4.666377,train,10
rotula,ESP,2.41486,train,6
butron,ESP,2.545193,train,6
inoperante,ESP,2.7370799999999997,train,10
ejecutable,ESP,2.884682,train,10
aragonesa,ESP,3.647221,train,9
tullido,ESP,2.993213,train,7
raso,ESP,3.6664980000000003,train,4
macareo,ESP,2.507405,train,7
bisonte,ESP,2.977153,train,7
menaje,ESP,2.553163,train,6
nigromante,ESP,2.831916,train,10
visceral,ESP,3.121364,train,8
fabuloso,ESP,3.259182,train,8
donde,ESP,5.968147,train,5
palma,ESP,4.464175,train,5
fibra,ESP,3.956907,train,5
daga,ESP,3.5021089999999995,train,4
homilia,ESP,3.093833,train,7
pechera,ESP,2.764623,train,7
mierda,ESP,3.7455279999999997,train,6
antojo,ESP,3.577723,train,6
murciano,ESP,3.3404300000000005,train,8
querella,ESP,3.91984,train,8
linceo,ESP,2.60868,train,6
pelon,ESP,2.749816,train,5
orgullo,ESP,4.45004,train,7
baron,ESP,4.239962,train,5
esceptico,ESP,3.537486,train,9
tiza,ESP,3.129818,train,4
simil,ESP,3.12243,train,5
llamador,ESP,2.456252,train,8
harpia,ESP,2.381001,train,6
divorciado,ESP,3.1050560000000003,train,10
acervo,ESP,3.832332,train,6
saqueo,ESP,3.6159160000000004,train,6
invocador,ESP,2.381001,train,9
tertuliano,ESP,2.988891,train,10
desempate,ESP,3.2193400000000003,train,9
dejar,ESP,5.093811,train,5
gaita,ESP,3.339785,train,5
playa,ESP,4.592,train,5
cazar,ESP,4.079619999999999,train,5
serenidad,ESP,3.925238,train,9
filologo,ESP,3.375093,train,8
herencia,ESP,4.338234,train,8
asedio,ESP,3.958618,train,6
golosina,ESP,2.833989,train,8
toca,ESP,4.392869,train,4
trago,ESP,3.716704,train,5
danzante,ESP,2.6051919999999997,train,8
enrolar,ESP,2.6189810000000002,train,7
tocante,ESP,3.6421040000000002,train,7
espia,ESP,3.840354,train,5
refrigerio,ESP,2.576228,train,10
congo,ESP,4.132427,train,5
deportivo,ESP,4.677459,train,9
repetir,ESP,4.33026,train,7
macula,ESP,2.7076700000000002,train,6
paleoceno,ESP,2.572468,train,9
karate,ESP,2.625714,train,6
arzon,ESP,2.507405,train,5
clasicista,ESP,2.8381060000000002,train,10
terron,ESP,3.3774660000000005,train,6
legislador,ESP,3.820121,train,10
teniente,ESP,4.494855,train,8
leton,ESP,2.904467,train,5
ropa,ESP,4.5346519999999995,train,4
social,ESP,5.510935,train,6
bolido,ESP,2.699291,train,6
pacer,ESP,2.583652,train,5
dispar,ESP,3.272193,train,6
epilogo,ESP,3.3798269999999997,train,7
tributaria,ESP,3.879871,train,10
memorizar,ESP,2.867796,train,9
salobre,ESP,2.897376,train,7
quitina,ESP,2.484897,train,7
pulpo,ESP,3.16013,train,5
fusil,ESP,3.8436019999999997,train,5
ferrico,ESP,2.386831,train,7
siega,ESP,3.0141970000000002,train,5
peor,ESP,4.817143,train,4
estamental,ESP,2.664059,train,10
trampa,ESP,4.070719,train,6
arranque,ESP,3.920858,train,8
anchura,ESP,3.8811720000000003,train,7
sustraer,ESP,2.99607,train,8
valla,ESP,3.727408,train,5
forjado,ESP,3.474139,train,7
balde,ESP,3.489494,train,5
clavicula,ESP,2.897376,train,9
angelico,ESP,2.890168,train,8
decisorio,ESP,3.001729,train,9
nitrico,ESP,2.974168,train,7
asesora,ESP,3.3885650000000003,train,7
carpelo,ESP,2.702102,train,7
caca,ESP,2.806236,train,4
creso,ESP,2.731878,train,5
hogar,ESP,4.586074,train,5
siberiana,ESP,2.648491,train,9
incansable,ESP,3.7226230000000005,train,10
esquinazo,ESP,2.4093970000000002,train,9
angelical,ESP,3.142198,train,9
atenuante,ESP,2.854193,train,9
cristino,ESP,2.7836119999999998,train,8
sacar,ESP,4.670615,train,5
coalicion,ESP,4.612279,train,9
impopular,ESP,3.189377,train,9
ictericia,ESP,2.7694490000000003,train,9
cuaderno,ESP,3.7093260000000003,train,8
nacho,ESP,3.803139,train,5
balsero,ESP,2.966615,train,7
finamente,ESP,3.180156,train,9
blues,ESP,4.130655,train,5
romero,ESP,4.29838,train,6
glandula,ESP,3.432415,train,8
costo,ESP,4.24585,train,5
centrista,ESP,3.2393110000000003,train,9
semiotico,ESP,2.498542,train,9
tarta,ESP,3.272946,train,5
inferencia,ESP,3.2920870000000004,train,10
arnes,ESP,3.0141970000000002,train,5
picardia,ESP,3.289921,train,8
coral,ESP,3.930403,train,5
legion,ESP,4.023119,train,6
amador,ESP,3.5934769999999996,train,6
voleibol,ESP,3.632015,train,8
humorista,ESP,3.489494,train,9
merecedor,ESP,3.268406,train,9
derramar,ESP,3.444751,train,8
cobalto,ESP,3.018275,train,7
pitagorico,ESP,2.6731380000000002,train,10
gran,ESP,5.961148000000001,train,4
adultera,ESP,2.8381060000000002,train,8
anclar,ESP,2.729254,train,6
rebenque,ESP,2.941522,train,8
dignificar,ESP,2.632344,train,10
vallado,ESP,2.935016,train,7
bisiesto,ESP,2.7859279999999997,train,8
pielago,ESP,2.744766,train,7
relleno,ESP,3.706007,train,7
polaridad,ESP,3.1319060000000003,train,9
disponer,ESP,4.364311,train,8
resentido,ESP,3.049589,train,9
paneuropeo,ESP,2.928411,train,10
exiguo,ESP,2.951103,train,6
oto,ESP,3.799348,train,3
chicana,ESP,2.425585,train,7
suplente,ESP,3.6734379999999995,train,8
dilatar,ESP,2.939905,train,7
pecado,ESP,4.342487,train,6
figurita,ESP,2.579956,train,8
picacho,ESP,2.7158900000000004,train,7
juntamente,ESP,3.6713370000000003,train,10
hornacina,ESP,2.941522,train,9
blindado,ESP,3.4645629999999996,train,8
fallecer,ESP,3.3083449999999996,train,8
carcasa,ESP,3.132946,train,7
convencer,ESP,4.260191000000001,train,9
china,ESP,5.063293,train,5
aviso,ESP,4.241097,train,5
grado,ESP,4.971449,train,5
liturgico,ESP,3.174528,train,9
mote,ESP,3.430848,train,4
trilla,ESP,2.895586,train,6
regicidio,ESP,2.441189,train,9
acopio,ESP,3.252133,train,6
ahorrar,ESP,3.8000190000000003,train,7
concretar,ESP,3.798227,train,9
capacitar,ESP,2.897376,train,9
anexar,ESP,2.657898,train,6
seminal,ESP,2.801805,train,7
esgrima,ESP,3.6440300000000003,train,7
violin,ESP,4.062243,train,6
mason,ESP,3.0892619999999997,train,5
calco,ESP,2.817122,train,5
simonia,ESP,2.583652,train,7
moldeo,ESP,2.974168,train,6
teologia,ESP,4.17969,train,8
recreo,ESP,3.706839,train,6
polo,ESP,4.211868,train,4
etologia,ESP,2.5117700000000003,train,8
cianuro,ESP,3.392584,train,7
adquirir,ESP,4.381588,train,8
dedicar,ESP,4.116212,train,7
resoplido,ESP,2.4093970000000002,train,9
cadena,ESP,4.8367309999999994,train,6
trasponer,ESP,2.771842,train,9
airon,ESP,2.516091,train,5
guerrero,ESP,4.475322,train,8
ofuscacion,ESP,2.6051919999999997,train,10
receptor,ESP,4.013923999999999,train,8
fracaso,ESP,4.564272,train,7
mucha,ESP,4.967102,train,5
mana,ESP,3.4298,train,4
arriesgar,ESP,3.4422099999999998,train,9
ejecucion,ESP,4.734565,train,9
ole,ESP,3.179223,train,3
arana,ESP,3.6603730000000003,train,5
debido,ESP,5.409842,train,6
degollar,ESP,3.256845,train,8
carioca,ESP,3.284092,train,7
apalear,ESP,2.41486,train,7
pilar,ESP,4.501798,train,5
cobijo,ESP,3.2653529999999997,train,6
arenque,ESP,2.974168,train,7
titan,ESP,3.3786480000000005,train,5
antipatia,ESP,3.272946,train,9
descansado,ESP,3.015561,train,10
casada,ESP,4.146852,train,6
ponzona,ESP,2.8462240000000003,train,7
bucear,ESP,2.75232,train,6
trineo,ESP,3.256063,train,6
herido,ESP,4.4154029999999995,train,6
des,ESP,4.548439,train,3
musica,ESP,5.337034,train,6
peinar,ESP,2.638874,train,6
sismico,ESP,2.6936139999999997,train,7
volteada,ESP,2.774221,train,8
negociado,ESP,3.7236910000000005,train,9
utilizar,ESP,4.866301,train,8
extranar,ESP,3.48072,train,8
mariana,ESP,3.879312,train,7
vali,ESP,2.502996,train,4
botin,ESP,3.8921620000000003,train,5
forzosa,ESP,3.9072709999999997,train,7
extrusion,ESP,2.795071,train,9
europeismo,ESP,2.601675,train,10
africana,ESP,4.034736,train,8
posadera,ESP,3.070479,train,8
carpo,ESP,2.4093970000000002,train,5
silicio,ESP,3.331972,train,7
proscrita,ESP,2.59813,train,9
obtener,ESP,4.934639,train,7
damisela,ESP,2.537076,train,8
empuje,ESP,3.9176290000000003,train,6
inatacable,ESP,2.425585,train,10
apostolico,ESP,3.5152309999999996,train,10
evasion,ESP,3.624375,train,7
mosquetero,ESP,3.00453,train,10
marengo,ESP,2.734486,train,7
bichero,ESP,2.601675,train,7
bulto,ESP,3.620335,train,5
emergencia,ESP,4.3856720000000005,train,10
milano,ESP,3.331972,train,6
vodka,ESP,3.329996,train,5
caucasica,ESP,2.723958,train,9
odio,ESP,4.475651999999999,train,4
teatro,ESP,5.0658959999999995,train,6
bilateral,ESP,3.988891,train,9
disension,ESP,2.75232,train,9
gravemente,ESP,4.129295,train,10
artilugio,ESP,2.886518,train,9
difusor,ESP,2.7370799999999997,train,7
marcaje,ESP,2.9479330000000004,train,7
balazo,ESP,3.1287700000000003,train,6
venia,ESP,3.348094,train,5
sano,ESP,4.004111,train,4
jeronimo,ESP,4.0203,train,8
sensual,ESP,3.6006150000000003,train,7
notificado,ESP,3.182016,train,10
completo,ESP,4.8734980000000006,train,8
anteanoche,ESP,2.664059,train,10
republica,ESP,5.240724,train,9
conde,ESP,4.89768,train,5
atesorar,ESP,2.441189,train,8
pez,ESP,4.105499,train,3
aborto,ESP,3.9449,train,6
anfitrion,ESP,3.783379,train,9
quitar,ESP,4.119654,train,6
ortodoxia,ESP,3.458713,train,9
lumen,ESP,3.0169200000000003,train,5
bosnio,ESP,3.175471,train,6
sensitiva,ESP,2.983062,train,9
incentivo,ESP,3.619997,train,9
avalancha,ESP,3.61076,train,9
platonismo,ESP,2.739657,train,10
coronario,ESP,3.0432490000000003,train,9
alijo,ESP,2.975663,train,5
verdugo,ESP,3.843197,train,7
empalmar,ESP,2.375093,train,8
vendi,ESP,2.4093970000000002,train,5
lascivo,ESP,2.702102,train,7
arquitecta,ESP,2.657898,train,10
persuasiva,ESP,2.801805,train,10
pantomima,ESP,3.0141970000000002,train,9
reina,ESP,4.968242,train,5
fraccion,ESP,3.8510230000000005,train,8
fumar,ESP,3.9472959999999997,train,5
solterona,ESP,2.984526,train,9
allegado,ESP,2.731878,train,8
pantano,ESP,4.09802,train,7
puerro,ESP,2.480253,train,6
bastar,ESP,3.52671,train,6
directo,ESP,4.708858,train,7
tentar,ESP,3.3827589999999996,train,6
incruento,ESP,2.4894939999999997,train,9
bayon,ESP,2.969652,train,5
barril,ESP,3.880986,train,6
contrapeso,ESP,3.263819,train,10
cuesta,ESP,4.402359,train,6
recela,ESP,2.537076,train,6
islena,ESP,2.657898,train,6
analogo,ESP,3.6048410000000004,train,7
merlo,ESP,3.4334569999999998,train,5
veloz,ESP,3.725022,train,5
lambda,ESP,3.266882,train,6
feudal,ESP,3.778707,train,6
recatado,ESP,2.629041,train,8
micrometro,ESP,2.461161,train,10
ibero,ESP,2.788232,train,5
eliminar,ESP,4.525576,train,8
calle,ESP,5.16421,train,5
cuelga,ESP,3.3959989999999998,train,6
paliar,ESP,3.7442580000000003,train,6
mayorazgo,ESP,3.274449,train,9
legal,ESP,4.7355,train,5
indio,ESP,4.309799,train,5
manca,ESP,2.4660130000000002,train,5
gandul,ESP,2.4093970000000002,train,6
vergonzosa,ESP,3.398261,train,10
transbordo,ESP,2.810623,train,10
retorno,ESP,4.401632,train,7
amplitud,ESP,4.042866,train,8
astuto,ESP,3.618641,train,6
indias,ESP,4.300786,train,6
gemelo,ESP,3.511336,train,6
bazo,ESP,3.1620779999999997,train,4
carnero,ESP,3.9705589999999997,train,7
filamento,ESP,2.95425,train,9
saz,ESP,2.520371,train,3
azulejo,ESP,2.865879,train,7
alud,ESP,3.2286080000000004,train,4
almazara,ESP,2.403865,train,8
arido,ESP,3.3902919999999996,train,5
craso,ESP,3.018275,train,5
sibilante,ESP,2.392584,train,9
voluptuoso,ESP,2.731878,train,10
ternera,ESP,3.570955,train,7
estipendio,ESP,2.441189,train,10
tuteo,ESP,2.41486,train,5
jiennense,ESP,2.704895,train,9
desbocada,ESP,2.494042,train,9
diario,ESP,4.997591000000001,train,6
rotundidad,ESP,3.0846419999999997,train,10
subindice,ESP,2.5117700000000003,train,9
organizar,ESP,4.384101,train,9
charlatan,ESP,3.024988,train,9
morocho,ESP,2.386831,train,7
jirafa,ESP,2.819266,train,6
aceitera,ESP,2.502996,train,8
creciente,ESP,4.595917,train,9
iniquidad,ESP,3.130864,train,9
unionismo,ESP,2.470812,train,9
egreso,ESP,2.5117700000000003,train,6
carpa,ESP,3.416486,train,5
frunce,ESP,2.43605,train,6
colombiana,ESP,4.170259,train,10
feligresia,ESP,2.664059,train,10
verme,ESP,3.9821809999999997,train,5
forraje,ESP,3.144228,train,7
mes,ESP,5.159202,train,3
electron,ESP,3.498989,train,8
labradora,ESP,2.6878610000000003,train,9
tembleque,ESP,2.386831,train,9
pena,ESP,4.87634,train,4
castigador,ESP,2.425585,train,10
reintegro,ESP,2.873498,train,9
hayedo,ESP,2.572468,train,6
jugoso,ESP,2.749816,train,6
molienda,ESP,3.026318,train,8
extintor,ESP,2.425585,train,8
caldereta,ESP,2.7859279999999997,train,9
recorte,ESP,3.857536,train,7
limeno,ESP,3.1571919999999998,train,6
fulminar,ESP,2.825637,train,8
ofensa,ESP,3.6303660000000004,train,6
rascar,ESP,3.015561,train,6
marea,ESP,3.9220410000000006,train,5
torito,ESP,2.507405,train,6
parabolico,ESP,2.516091,train,10
dalia,ESP,2.75232,train,5
cabalmente,ESP,3.310421,train,10
asesoria,ESP,3.419719,train,8
pelear,ESP,3.9983419999999996,train,6
parto,ESP,3.9220410000000006,train,5
coy,ESP,2.461161,train,3
clavijero,ESP,2.5873169999999996,train,9
nochebuena,ESP,3.1992990000000003,train,10
animo,ESP,4.490817,train,5
orondo,ESP,2.5117700000000003,train,6
capitalina,ESP,2.949521,train,10
reposteria,ESP,3.147254,train,10
sumergir,ESP,2.965088,train,8
dedicacion,ESP,3.9447389999999998,train,10
fuselaje,ESP,3.489951,train,8
reclamante,ESP,2.498542,train,10
elipsis,ESP,2.933374,train,7
acreedor,ESP,3.489036,train,8
portada,ESP,4.281073999999999,train,7
boya,ESP,2.781283,train,4
gelatina,ESP,3.165947,train,8
abogar,ESP,3.179223,train,6
travesura,ESP,3.005925,train,9
inferir,ESP,3.4049769999999997,train,7
idem,ESP,4.315637000000001,train,4
culpable,ESP,4.26673,train,8
devorar,ESP,3.375688,train,7
emancipar,ESP,2.375093,train,9
llosa,ESP,3.638875,train,5
muga,ESP,2.498542,train,4
mil,ESP,4.927328,train,3
lavado,ESP,3.8104050000000003,train,6
ordago,ESP,2.5945549999999997,train,6
rotativa,ESP,2.744766,train,8
licitacion,ESP,3.6453089999999997,train,10
onda,ESP,4.318425,train,4
sentenciar,ESP,2.972668,train,10
boxeador,ESP,3.581068,train,8
picon,ESP,2.713167,train,5
votar,ESP,4.60428,train,5
romeo,ESP,3.750318,train,5
novio,ESP,4.100714,train,5
sorpresa,ESP,4.574314,train,8
campal,ESP,2.897376,train,6
rematado,ESP,3.194817,train,8
soberbio,ESP,3.766801,train,8
bostezar,ESP,2.4894939999999997,train,8
inmunidad,ESP,3.861436,train,9
elfo,ESP,3.2913669999999997,train,4
pando,ESP,3.184791,train,5
herrumbre,ESP,2.654785,train,9
heresiarca,ESP,2.386831,train,10
agredida,ESP,2.7694490000000003,train,8
fraguado,ESP,2.946339,train,8
ancora,ESP,2.441189,train,6
dinamita,ESP,3.5459970000000003,train,8
curro,ESP,3.405532,train,5
masoneria,ESP,3.5913129999999995,train,9
referencia,ESP,5.0601959999999995,train,10
perversa,ESP,3.4202550000000005,train,8
dieta,ESP,4.053848,train,5
postiza,ESP,2.721285,train,7
