data,label,split,freq,len
lando,ESP,train,2.5117700000000003,5
cunado,ESP,train,3.7896080000000003,6
horizonte,ESP,train,4.393497,9
arrastrada,ESP,train,3.2193400000000003,10
progreso,ESP,train,4.691694999999999,8
legacion,ESP,train,3.086958,8
palacio,ESP,train,5.005591000000001,7
matricula,ESP,train,3.674931,9
reembolso,ESP,train,3.341074,9
liviano,ESP,train,3.5682940000000003,7
adultez,ESP,train,2.601675,7
cometido,ESP,train,4.41859,8
usurpador,ESP,train,3.348727,9
sobrecarga,ESP,train,3.651964,10
saturnino,ESP,train,3.491774,9
velocidad,ESP,train,4.881005,9
aforismo,ESP,train,2.966615,8
ronco,ESP,train,3.207252,5
biosfera,ESP,train,3.3352440000000003,8
anticipado,ESP,train,3.548798,10
tac,ESP,train,3.489494,3
florista,ESP,train,2.549197,8
absentismo,ESP,train,2.8716060000000003,10
etnia,ESP,train,3.865686,5
duelo,ESP,train,4.2355540000000005,5
trono,ESP,train,4.5780959999999995,5
fallera,ESP,train,2.5945549999999997,7
plica,ESP,train,2.572468,5
pisoton,ESP,train,2.403865,7
alcancia,ESP,train,2.6731380000000002,8
lengueta,ESP,train,2.862018,8
cautivar,ESP,train,2.754808,8
neoplasia,ESP,train,2.425585,9
dominacion,ESP,train,4.126983,10
frecuencia,ESP,train,4.837922,10
nimiedad,ESP,train,2.494042,8
roce,ESP,train,3.435014,4
ucraniana,ESP,train,3.236046,9
aparcar,ESP,train,2.895586,7
bobo,ESP,train,3.3518760000000003,4
decreto,ESP,train,4.686586,7
tellina,ESP,train,2.381001,7
inmediatez,ESP,train,3.015561,10
noceda,ESP,train,2.381001,6
serial,ESP,train,3.3493589999999998,6
estonio,ESP,train,3.21074,7
jeringa,ESP,train,2.729254,7
parabien,ESP,train,2.61214,8
punal,ESP,train,3.5735989999999997,5
fara,ESP,train,2.4894939999999997,4
montante,ESP,train,3.310421,8
saciar,ESP,train,3.3090379999999997,6
torniquete,ESP,train,2.916604,10
adherente,ESP,train,2.590951,9
sombria,ESP,train,3.637577,7
marginado,ESP,train,3.078796,9
antedicho,ESP,train,2.993213,9
espinazo,ESP,train,2.9859869999999997,8
relevar,ESP,train,2.928411,7
esbirro,ESP,train,2.470812,7
fragancia,ESP,train,3.2714380000000003,9
flema,ESP,train,2.895586,5
tonelero,ESP,train,2.645309,8
arpista,ESP,train,2.520371,7
ledo,ESP,train,2.778942,4
compendio,ESP,train,3.569056,9
baluarte,ESP,train,3.393155,8
horqueta,ESP,train,2.524608,8
chinchon,ESP,train,3.058313,8
injuria,ESP,train,3.38741,7
ribera,ESP,train,4.230853,6
donar,ESP,train,3.231929,5
chacota,ESP,train,2.4093970000000002,7
antena,ESP,train,4.282033,6
companera,ESP,train,4.198228,9
banado,ESP,train,3.4944940000000004,6
andamiaje,ESP,train,2.7370799999999997,9
guayaba,ESP,train,2.8128,7
renuncio,ESP,train,3.007315,8
invocar,ESP,train,3.613173,7
sector,ESP,train,5.287016,6
tata,ESP,train,3.2457689999999997,4
pava,ESP,train,3.472716,4
vaguada,ESP,train,3.288471,7
mayordomo,ESP,train,3.7843080000000002,9
gatillo,ESP,train,3.232756,7
detallado,ESP,train,3.841371,9
reclamo,ESP,train,3.6230330000000004,7
candado,ESP,train,3.027644,7
yodo,ESP,train,3.12243,4
encerrar,ESP,train,3.5300540000000002,8
desechar,ESP,train,3.393155,8
deposito,ESP,train,4.162078,8
conjunto,ESP,train,5.246242,8
modernismo,ESP,train,3.599906,10
libre,ESP,train,5.228658,5
fortificar,ESP,train,2.960476,10
vigesimo,ESP,train,3.564464,8
intestinal,ESP,train,3.366076,10
anonimo,ESP,train,3.7852339999999995,7
minar,ESP,train,3.231929,5
historieta,ESP,train,3.6843730000000003,10
mazazo,ESP,train,2.831916,6
saxo,ESP,train,3.4731910000000004,4
intimidad,ESP,train,4.028569999999999,9
importunar,ESP,train,2.403865,10
tercera,ESP,train,5.04455,7
irrisorio,ESP,train,2.729254,9
lesivo,ESP,train,2.667106,6
patetismo,ESP,train,2.62236,9
complacer,ESP,train,3.4229279999999997,9
hidraulico,ESP,train,3.331972,10
inanimado,ESP,train,2.8128,9
bizarro,ESP,train,3.0811439999999997,7
velloso,ESP,train,2.810623,7
caliza,ESP,train,3.5840199999999998,6
fenotipo,ESP,train,2.91831,8
honorifico,ESP,train,3.3891410000000004,10
espagueti,ESP,train,2.425585,9
babel,ESP,train,3.329996,5
mojada,ESP,train,3.234404,6
arquero,ESP,train,3.57209,7
amenazador,ESP,train,3.4746129999999997,10
austriaca,ESP,train,3.845822,9
libertar,ESP,train,2.778942,8
islam,ESP,train,4.199388,5
carruaje,ESP,train,3.6990089999999998,8
quedo,ESP,train,3.892524,5
ola,ESP,train,4.163339,3
cirio,ESP,train,2.862018,5
cingulo,ESP,train,2.664059,7
placido,ESP,train,3.5100290000000003,7
percutor,ESP,train,2.814966,8
tehuelche,ESP,train,2.553163,9
contorno,ESP,train,3.7861589999999996,8
riqueza,ESP,train,4.644958,7
ligada,ESP,train,3.891438,6
lavandera,ESP,train,2.991777,9
autoctono,ESP,train,3.227773,9
colision,ESP,train,3.613517,8
expositivo,ESP,train,2.682032,10
disminuir,ESP,train,4.1377,9
miaja,ESP,train,2.4755580000000004,5
acosar,ESP,train,2.808435,6
infraccion,ESP,train,4.090065,10
redentor,ESP,train,3.3891410000000004,8
porqueria,ESP,train,3.2489630000000003,9
luneta,ESP,train,2.5945549999999997,6
avispa,ESP,train,3.035517,6
bolada,ESP,train,2.729254,6
encierro,ESP,train,3.668016,8
macha,ESP,train,2.747298,5
pasear,ESP,train,3.823524,6
gestor,ESP,train,3.6290410000000004,6
dualismo,ESP,train,3.208127,8
conteo,ESP,train,3.503882,6
bren,ESP,train,2.4308490000000003,4
psiquismo,ESP,train,2.842184,9
expresion,ESP,train,4.974482,9
actriz,ESP,train,4.785812,6
faeton,ESP,train,2.778942,6
deshonesto,ESP,train,2.704895,10
remero,ESP,train,2.590951,6
angustia,ESP,train,4.2522910000000005,8
armar,ESP,train,3.610414,5
taxonomia,ESP,train,3.4698559999999996,9
absoluto,ESP,train,4.704561,8
tigre,ESP,train,4.422821,5
concluso,ESP,train,2.528804,8
paralitico,ESP,train,2.90971,10
reedicion,ESP,train,3.585488,9
usia,ESP,train,2.91831,4
cabeza,ESP,train,5.3425,6
lodo,ESP,train,3.714803,4
celuloide,ESP,train,3.074063,9
humo,ESP,train,4.339462,4
acrecentar,ESP,train,3.256063,10
brioso,ESP,train,2.7158900000000004,6
trastocar,ESP,train,2.375093,9
sacristan,ESP,train,3.47885,9
alojada,ESP,train,2.804026,7
abstracto,ESP,train,3.8783800000000004,9
estrella,ESP,train,4.74181,8
puerto,ESP,train,5.061827,6
sedal,ESP,train,2.4660130000000002,5
empobrecer,ESP,train,2.43605,10
sacrilegio,ESP,train,3.035517,10
balo,ESP,train,2.930071,4
pelar,ESP,train,3.4298,5
boj,ESP,train,2.911444,3
limpiar,ESP,train,3.8662629999999996,7
alguno,ESP,train,4.854074,6
asedio,ESP,train,3.958618,6
razonado,ESP,train,3.272946,8
impune,ESP,train,3.0752509999999997,6
jarana,ESP,train,2.831916,6
trigo,ESP,train,4.360636,5
bregar,ESP,train,2.498542,6
adulterio,ESP,train,3.550787,9
daca,ESP,train,2.66099,4
fino,ESP,train,4.013651,4
abertura,ESP,train,3.737854,8
caleta,ESP,train,3.284092,6
centro,ESP,train,5.4795050000000005,6
envite,ESP,train,2.957375,6
prestancia,ESP,train,2.734486,10
injusto,ESP,train,3.9317260000000003,7
gonorrea,ESP,train,2.441189,8
jefatura,ESP,train,3.894507,8
letrista,ESP,train,2.95425,8
arqueologa,ESP,train,2.645309,10
sufragar,ESP,train,3.317271,8
esconder,ESP,train,3.871985,8
horadada,ESP,train,2.710427,8
pijama,ESP,train,3.069277,6
demoniaco,ESP,train,2.886518,9
semantica,ESP,train,3.5701959999999997,9
doblado,ESP,train,3.614547,7
carlota,ESP,train,3.7226230000000005,7
patio,ESP,train,4.476689,5
venal,ESP,train,2.541153,5
miranda,ESP,train,4.1662349999999995,7
proconsul,ESP,train,2.774221,9
sinopsis,ESP,train,3.706839,8
sembrada,ESP,train,3.0457959999999997,8
saco,ESP,train,4.038626,4
oliva,ESP,train,3.96631,5
despistar,ESP,train,2.808435,9
carguero,ESP,train,3.12243,8
estada,ESP,train,2.6051919999999997,6
helenismo,ESP,train,2.645309,9
durable,ESP,train,2.860075,7
nimio,ESP,train,2.441189,5
cuesta,ESP,train,4.402359,6
canguro,ESP,train,2.991777,7
pulgada,ESP,train,3.3027589999999996,7
graciosa,ESP,train,3.5913129999999995,8
contextura,ESP,train,2.788232,10
acometer,ESP,train,3.6382260000000004,8
paisaje,ESP,train,4.431057,7
mansalva,ESP,train,2.545193,8
crater,ESP,train,3.7029419999999997,6
asocio,ESP,train,2.484897,6
creces,ESP,train,3.481186,6
peligro,ESP,train,4.957763,7
gordiano,ESP,train,2.856163,8
aparejador,ESP,train,2.549197,10
humorista,ESP,train,3.489494,9
animar,ESP,train,3.808874,6
valquiria,ESP,train,2.520371,9
hispalense,ESP,train,2.897376,10
prosperar,ESP,train,3.548399,9
globular,ESP,train,3.090409,8
atrasado,ESP,train,3.139136,8
paraje,ESP,train,4.028569999999999,6
acusado,ESP,train,4.517894,7
perico,ESP,train,3.4640779999999998,6
dorada,ESP,train,4.048455000000001,6
saltado,ESP,train,3.4334569999999998,7
agravio,ESP,train,3.4949449999999995,7
tieso,ESP,train,3.329335,5
delegacion,ESP,train,4.554857,10
pomo,ESP,train,3.0196259999999997,4
pediatria,ESP,train,3.010081,9
diversion,ESP,train,3.846626,9
aguijon,ESP,train,3.2089990000000004,7
yogui,ESP,train,2.819266,5
galactico,ESP,train,3.2877440000000004,9
pillar,ESP,train,2.825637,6
esloveno,ESP,train,3.3512480000000004,8
bandada,ESP,train,3.682325,7
medianera,ESP,train,2.446268,9
asistir,ESP,train,4.293238,7
liso,ESP,train,3.486282,4
rocoso,ESP,train,3.3423589999999996,6
ranchera,ESP,train,2.790524,8
hercules,ESP,train,3.8668379999999996,8
medroso,ESP,train,2.6878610000000003,7
apuesta,ESP,train,4.2355540000000005,7
peca,ESP,train,3.164017,4
totalizar,ESP,train,2.441189,9
ambicion,ESP,train,4.22794,8
palentino,ESP,train,2.759743,9
proponer,ESP,train,4.274374,8
navaja,ESP,train,3.60414,6
visigodo,ESP,train,3.397131,8
cumulo,ESP,train,3.661912,6
mutuo,ESP,train,4.096554,5
cursi,ESP,train,2.958928,5
desenfreno,ESP,train,2.9558150000000003,10
alcarria,ESP,train,2.935016,8
conspirar,ESP,train,3.082313,9
aserrado,ESP,train,2.392584,8
traves,ESP,train,5.447192,6
mear,ESP,train,2.532959,4
condenar,ESP,train,4.002431,8
zapatero,ESP,train,4.639943,8
astilla,ESP,train,3.0728720000000003,7
habanera,ESP,train,2.844209,8
relevo,ESP,train,3.830668,6
octavo,ESP,train,3.980265,6
practicar,ESP,train,4.112961,9
prever,ESP,train,3.9327160000000005,6
solemnidad,ESP,train,3.6554089999999997,10
veintiseis,ESP,train,3.293525,10
adula,ESP,train,2.381001,5
escalonado,ESP,train,2.723958,10
reciclar,ESP,train,2.990337,8
fluencia,ESP,train,2.808435,8
becaria,ESP,train,2.557093,7
conato,ESP,train,2.880986,6
confundir,ESP,train,4.015561,9
momo,ESP,train,3.1782880000000002,4
segregar,ESP,train,2.744766,8
gema,ESP,train,3.310421,4
perezoso,ESP,train,3.4339760000000004,8
roentgen,ESP,train,2.498542,8
adicionar,ESP,train,2.451289,9
plumazo,ESP,train,2.810623,7
estante,ESP,train,3.119225,7
acortar,ESP,train,3.335896,7
jornalero,ESP,train,2.884682,9
metafisica,ESP,train,3.955971,10
cursor,ESP,train,2.8381060000000002,6
lignito,ESP,train,2.441189,7
avellano,ESP,train,2.7076700000000002,8
amplio,ESP,train,4.732871,6
exactitud,ESP,train,4.058683,9
colombiano,ESP,train,4.433872,10
cholo,ESP,train,3.0087,5
contrapelo,ESP,train,2.494042,10
plantel,ESP,train,3.651334,7
estudiosa,ESP,train,2.667106,9
taner,ESP,train,2.721285,5
cedron,ESP,train,2.6516490000000004,6
infanteria,ESP,train,4.249599,10
congelar,ESP,train,3.347461,8
danesa,ESP,train,3.798227,6
provocador,ESP,train,3.0811439999999997,10
agudo,ESP,train,4.004531,5
recitar,ESP,train,3.2261,7
cola,ESP,train,4.581253,4
desagradar,ESP,train,2.480253,10
centesimo,ESP,train,2.731878,9
pino,ESP,train,4.1332580000000005,4
rabino,ESP,train,3.449789,6
mobiliario,ESP,train,3.617961,10
perjudicar,ESP,train,3.7570360000000003,10
atonito,ESP,train,3.3013510000000004,7
pension,ESP,train,4.085338,7
ajetreo,ESP,train,2.825637,7
gregario,ESP,train,2.829834,8
inmueble,ESP,train,3.7801139999999998,8
per,ESP,train,4.280851999999999,3
jerarca,ESP,train,2.6051919999999997,7
mendigo,ESP,train,3.519944,7
erectil,ESP,train,2.742219,7
derrochar,ESP,train,2.5945549999999997,9
caldero,ESP,train,3.1707349999999996,7
carmen,ESP,train,4.60428,6
multa,ESP,train,3.976409,5
hombre,ESP,train,5.679628,6
trailer,ESP,train,2.446268,7
verdad,ESP,train,5.306948,6
amorosa,ESP,train,3.869133,7
impulsion,ESP,train,2.528804,9
bosquejo,ESP,train,3.074063,8
espinar,ESP,train,2.790524,7
colegiado,ESP,train,3.463108,9
alegato,ESP,train,3.339139,7
triunfador,ESP,train,3.3417169999999996,10
soda,ESP,train,3.359343,4
siciliano,ESP,train,3.2789260000000002,9
concebir,ESP,train,3.9265760000000003,8
burdeos,ESP,train,3.735006,7
llamar,ESP,train,4.752694,6
nutritivo,ESP,train,3.0087,9
escorpio,ESP,train,3.064439,8
plegado,ESP,train,3.0087,7
exaltar,ESP,train,3.018275,7
estiba,ESP,train,2.629041,6
vivacidad,ESP,train,3.1649830000000003,9
anunciar,ESP,train,4.093265,8
locomotora,ESP,train,3.48351,10
rizo,ESP,train,2.965088,4
danzar,ESP,train,3.005925,6
celestial,ESP,train,3.7997959999999997,9
moraga,ESP,train,2.537076,6
llovido,ESP,train,3.050846,7
atenuacion,ESP,train,3.076436,10
pimpinela,ESP,train,2.456252,9
edificar,ESP,train,3.680562,8
perote,ESP,train,2.884682,6
hincapie,ESP,train,4.290138,8
hato,ESP,train,3.2193400000000003,4
destiempo,ESP,train,2.713167,9
tomar,ESP,train,5.12833,5
fragante,ESP,train,2.921703,8
sajona,ESP,train,2.7836119999999998,6
chapela,ESP,train,2.710427,7
prohibir,ESP,train,4.012418,8
expirar,ESP,train,3.064439,7
puntiagudo,ESP,train,2.9250700000000003,10
pudiente,ESP,train,2.682032,8
amenizar,ESP,train,2.557093,8
balboa,ESP,train,3.3897169999999996,6
narcisismo,ESP,train,2.935016,10
cubero,ESP,train,2.528804,6
optar,ESP,train,3.875194,5
finlandes,ESP,train,3.663753,9
comodoro,ESP,train,3.272193,8
callando,ESP,train,2.963556,8
armenia,ESP,train,3.9609400000000003,7
gago,ESP,train,2.997492,4
desbroce,ESP,train,2.398261,8
tornasol,ESP,train,2.757283,8
topografo,ESP,train,2.425585,9
vicio,ESP,train,3.9650879999999997,5
humedal,ESP,train,2.981592,7
encantado,ESP,train,3.8654940000000004,9
tanteo,ESP,train,3.024988,6
tabu,ESP,train,3.569436,4
culturismo,ESP,train,2.392584,10
cenotafio,ESP,train,2.4894939999999997,9
arriba,ESP,train,4.838413,6
churri,ESP,train,2.742219,6
casar,ESP,train,4.064438,5
sumamente,ESP,train,4.382057,9
anicos,ESP,train,3.117075,6
hincha,ESP,train,3.232756,6
carretero,ESP,train,3.400511,9
benevolo,ESP,train,3.107266,8
portalon,ESP,train,2.625714,8
matricular,ESP,train,2.456252,10
desamparo,ESP,train,3.2971,9
misionera,ESP,train,3.2124740000000003,9
siniestra,ESP,train,3.6062410000000003,9
reprender,ESP,train,3.030284,9
pedregal,ESP,train,2.946339,8
viva,ESP,train,4.5697019999999995,4
noventa,ESP,train,4.167676999999999,7
golpista,ESP,train,3.3326279999999997,8
verdugo,ESP,train,3.843197,7
arrendador,ESP,train,3.054595,10
reventon,ESP,train,2.4093970000000002,8
secundar,ESP,train,3.058313,8
consumar,ESP,train,3.076436,8
nobiliaria,ESP,train,2.814966,10
demandante,ESP,train,3.6849559999999997,10
abnegacion,ESP,train,3.424523,10
pregon,ESP,train,3.1202959999999997,6
mucha,ESP,train,4.967102,5
crucis,ESP,train,3.234404,6
regocijado,ESP,train,2.645309,10
resfriado,ESP,train,2.958928,9
tecla,ESP,train,3.548,5
dom,ESP,train,3.499436,3
caseria,ESP,train,2.545193,7
compromiso,ESP,train,4.97797,10
convidar,ESP,train,2.9250700000000003,8
gorda,ESP,train,4.001729,5
pretexto,ESP,train,4.277141,8
armada,ESP,train,4.580216,6
ensenanza,ESP,train,4.73904,9
papua,ESP,train,3.132946,5
sonar,ESP,train,3.940067,5
suizo,ESP,train,4.075133,5
sabado,ESP,train,4.85142,6
sobresalir,ESP,train,2.886518,10
caracter,ESP,train,5.1865120000000005,8
pobre,ESP,train,4.969486,5
mozalbete,ESP,train,2.5945549999999997,9
marron,ESP,train,3.834403,6
sofistica,ESP,train,2.375093,9
siembra,ESP,train,3.6961779999999997,7
catequesis,ESP,train,2.95425,10
betun,ESP,train,2.810623,5
cartagines,ESP,train,3.0656529999999997,10
vilos,ESP,train,2.4093970000000002,5
deposicion,ESP,train,3.16013,10
agachada,ESP,train,2.532959,8
maximo,ESP,train,4.962326999999999,6
contrastar,ESP,train,3.292807,10
regadera,ESP,train,2.5873169999999996,8
tumor,ESP,train,3.6661940000000004,5
estereo,ESP,train,3.4406779999999997,7
angustiado,ESP,train,3.1688259999999997,10
arte,ESP,train,5.214511,4
trueque,ESP,train,3.3152269999999997,7
abstraer,ESP,train,2.537076,8
religioso,ESP,train,4.534776,9
enganchar,ESP,train,2.897376,9
comunal,ESP,train,3.7164330000000003,7
anciana,ESP,train,3.8979120000000003,7
difusor,ESP,train,2.7370799999999997,7
futuro,ESP,train,5.307087,6
renuente,ESP,train,2.749816,8
secuencial,ESP,train,3.177351,10
nitrico,ESP,train,2.974168,7
cucharilla,ESP,train,2.425585,10
declarante,ESP,train,2.537076,10
ripio,ESP,train,2.8502259999999997,5
anticiclon,ESP,train,3.355626,10
recadero,ESP,train,2.375093,8
ecuatorial,ESP,train,3.7445120000000003,10
voluta,ESP,train,2.957375,6
sorbete,ESP,train,2.507405,7
desestima,ESP,train,3.303461,9
punteria,ESP,train,3.358725,8
tormo,ESP,train,2.9526790000000003,5
agasajado,ESP,train,2.867796,9
marchante,ESP,train,2.690747,9
entrever,ESP,train,3.55039,8
marrano,ESP,train,2.601675,7
estacada,ESP,train,2.790524,8
nunciatura,ESP,train,2.6421040000000002,10
budin,ESP,train,2.537076,5
quimerico,ESP,train,2.638874,9
mediacion,ESP,train,4.004531,9
farol,ESP,train,3.510901,5
sirena,ESP,train,3.578841,6
torso,ESP,train,3.4202550000000005,5
hilo,ESP,train,4.240286,4
narrativa,ESP,train,4.06261,9
anfiteatro,ESP,train,3.48812,10
berilio,ESP,train,2.654785,7
dopaje,ESP,train,3.6491239999999996,6
rascon,ESP,train,2.4660130000000002,6
pina,ESP,train,3.215061,4
topacio,ESP,train,2.560988,7
procesado,ESP,train,3.9133430000000002,9
lindamente,ESP,train,2.891982,10
verdor,ESP,train,3.153244,6
cuadrilla,ESP,train,3.727143,9
hidroxido,ESP,train,2.969652,9
calcetin,ESP,train,2.721285,8
mares,ESP,train,4.140159,5
amoniaco,ESP,train,2.957375,8
agobiado,ESP,train,3.076436,8
gimnastica,ESP,train,2.928411,10
aquilea,ESP,train,2.564848,7
taladro,ESP,train,2.91831,7
atropello,ESP,train,3.189377,9
diabetico,ESP,train,2.446268,9
graznido,ESP,train,2.943134,8
aborigen,ESP,train,3.35313,8
secretario,ESP,train,5.054098000000001,10
gravar,ESP,train,3.066865,6
afilar,ESP,train,2.810623,6
industrial,ESP,train,4.826522,10
babilonio,ESP,train,2.679087,9
prenda,ESP,train,3.82816,6
toponimo,ESP,train,3.741196,8
comandar,ESP,train,2.916604,8
rafa,ESP,train,3.509593,4
besar,ESP,train,3.595989,5
locion,ESP,train,2.441189,6
ovacion,ESP,train,3.6790870000000004,7
insomne,ESP,train,2.601675,7
baculo,ESP,train,3.163048,6
manolo,ESP,train,3.9174580000000003,6
caspa,ESP,train,2.6516490000000004,5
deslealtad,ESP,train,3.1649830000000003,10
sinnumero,ESP,train,3.1782880000000002,9
motriz,ESP,train,3.429276,6
maxwell,ESP,train,3.432415,7
gobernante,ESP,train,4.18764,10
agonico,ESP,train,2.676123,7
liviana,ESP,train,3.5884110000000002,7
etiope,ESP,train,3.30765,6
refraccion,ESP,train,3.2261,10
acervo,ESP,train,3.832332,6
isabelina,ESP,train,2.726614,9
ton,ESP,train,3.4492879999999997,3
postular,ESP,train,3.175471,8
desgarbado,ESP,train,2.441189,10
mitosis,ESP,train,2.941522,7
eme,ESP,train,2.781283,3
ceder,ESP,train,4.159055,5
viudo,ESP,train,3.477442,5
delegada,ESP,train,3.326683,8
atestado,ESP,train,3.0432490000000003,8
humano,ESP,train,5.017666,6
antecesora,ESP,train,2.971163,10
naufragio,ESP,train,3.825215,9
funeral,ESP,train,3.9830620000000003,7
pinchazo,ESP,train,3.4848980000000003,8
ictericia,ESP,train,2.7694490000000003,9
quincenal,ESP,train,2.873498,9
humorada,ESP,train,2.4894939999999997,8
calamidad,ESP,train,3.292807,9
comunismo,ESP,train,4.027512000000001,9
ultra,ESP,train,3.5974169999999996,5
esclavista,ESP,train,3.077618,10
conyuge,ESP,train,3.470334,7
recuesta,ESP,train,2.398261,8
alpaca,ESP,train,2.757283,6
ilegible,ESP,train,2.797327,8
espiral,ESP,train,3.871985,7
crucificar,ESP,train,2.375093,10
mancillado,ESP,train,2.532959,10
divagar,ESP,train,2.4894939999999997,7
latina,ESP,train,4.697255999999999,6
cada,ESP,train,5.864593,4
desempleo,ESP,train,4.466832,9
polucion,ESP,train,3.0394,8
andante,ESP,train,3.3965650000000003,7
rascar,ESP,train,3.015561,6
acostada,ESP,train,3.0196259999999997,8
comentar,ESP,train,4.044015,8
postillon,ESP,train,2.4755580000000004,9
deduccion,ESP,train,3.5617629999999996,9
vejacion,ESP,train,2.4660130000000002,8
indicacion,ESP,train,3.933539,10
gratis,ESP,train,3.86703,6
fuste,ESP,train,3.007315,5
simplista,ESP,train,3.14926,9
amapola,ESP,train,3.050846,7
seminal,ESP,train,2.801805,7
labor,ESP,train,4.82549,5
apartar,ESP,train,3.7525690000000003,7
extra,ESP,train,4.634215,5
preguntar,ESP,train,4.308622,9
tomografia,ESP,train,2.978638,10
innovacion,ESP,train,4.408296,10
esfinter,ESP,train,2.564848,8
escupir,ESP,train,3.000321,7
tendero,ESP,train,3.174528,7
cimera,ESP,train,2.7694490000000003,6
taberna,ESP,train,3.8128,7
agregar,ESP,train,3.8434,7
prado,ESP,train,4.242795,5
maoismo,ESP,train,2.456252,7
sinonimo,ESP,train,3.9072709999999997,8
tas,ESP,train,3.4779120000000003,3
flamigero,ESP,train,2.638874,9
zamarra,ESP,train,2.451289,7
estadista,ESP,train,3.386831,9
irlandes,ESP,train,4.217805,8
pilote,ESP,train,2.557093,6
nominar,ESP,train,2.4308490000000003,7
hominido,ESP,train,2.632344,8
col,ESP,train,3.7562949999999997,3
sancta,ESP,train,2.836052,6
grinon,ESP,train,2.532959,6
ortodoxo,ESP,train,3.514368,8
